country,threshold,driver,year,tc_loss_ha
Liberia,30,Settlements & Infrastructure,2021,357
Liberia,30,Settlements & Infrastructure,2022,532
Liberia,30,Settlements & Infrastructure,2023,349
Liberia,30,Settlements & Infrastructure,2024,359
Liberia,30,Shifting cultivation,2001,16949
Liberia,30,Shifting cultivation,2002,38324
Liberia,30,Shifting cultivation,2003,13620
Liberia,30,Shifting cultivation,2004,4315
Liberia,30,Shifting cultivation,2005,7418
Liberia,30,Shifting cultivation,2006,24363
Liberia,30,Shifting cultivation,2007,30645
Liberia,30,Shifting cultivation,2008,24473
Liberia,30,Shifting cultivation,2009,53668
Liberia,30,Shifting cultivation,2010,13770
Liberia,30,Shifting cultivation,2011,21544
Liberia,30,Shifting cultivation,2012,47684
Liberia,30,Shifting cultivation,2013,103792
Liberia,30,Shifting cultivation,2014,108291
Liberia,30,Shifting cultivation,2015,139919
Liberia,30,Shifting cultivation,2016,122252
Liberia,30,Shifting cultivation,2017,151786
Liberia,30,Shifting cultivation,2018,146806
Liberia,30,Shifting cultivation,2019,128327
Liberia,30,Shifting cultivation,2020,159850
Liberia,30,Shifting cultivation,2021,94793
Liberia,30,Shifting cultivation,2022,103319
Liberia,30,Shifting cultivation,2023,106621
Liberia,30,Shifting cultivation,2024,111353
Liberia,30,Wildfire,2001,0
Liberia,30,Wildfire,2002,0
Liberia,30,Wildfire,2003,0
Liberia,30,Wildfire,2006,0
Liberia,30,Wildfire,2008,0
Liberia,30,Wildfire,2009,0
Liberia,30,Wildfire,2010,0
Liberia,30,Wildfire,2011,0
Liberia,30,Wildfire,2012,0
Liberia,30,Wildfire,2014,0
Liberia,30,Wildfire,2016,1
Liberia,30,Wildfire,2017,3
Liberia,30,Wildfire,2018,1
Liberia,30,Wildfire,2019,0
Liberia,30,Wildfire,2020,1
Liberia,30,Wildfire,2021,4
Liberia,30,Wildfire,2022,23
Liberia,30,Wildfire,2023,92
Liberia,30,Wildfire,2024,365
Sri Lanka,30,Hard commodities,2001,14
Sri Lanka,30,Hard commodities,2002,8
Sri Lanka,30,Hard commodities,2003,10
Sri Lanka,30,Hard commodities,2004,37
Sri Lanka,30,Hard commodities,2005,40
Sri Lanka,30,Hard commodities,2006,199
Sri Lanka,30,Hard commodities,2007,231
Sri Lanka,30,Hard commodities,2008,148
Sri Lanka,30,Hard commodities,2009,126
Sri Lanka,30,Hard commodities,2010,168
Sri Lanka,30,Hard commodities,2011,172
Sri Lanka,30,Hard commodities,2012,161
Sri Lanka,30,Hard commodities,2013,143
Sri Lanka,30,Hard commodities,2014,176
Sri Lanka,30,Hard commodities,2015,244
Sri Lanka,30,Hard commodities,2016,511
Sri Lanka,30,Hard commodities,2017,795
Sri Lanka,30,Hard commodities,2018,554
Sri Lanka,30,Hard commodities,2019,464
Sri Lanka,30,Hard commodities,2020,195
Sri Lanka,30,Hard commodities,2021,133
Sri Lanka,30,Hard commodities,2022,56
Sri Lanka,30,Hard commodities,2023,45
Sri Lanka,30,Hard commodities,2024,41
Sri Lanka,30,Logging,2001,212
Sri Lanka,30,Logging,2002,206
Sri Lanka,30,Logging,2003,114
Sri Lanka,30,Logging,2004,262
Sri Lanka,30,Logging,2005,377
Sri Lanka,30,Logging,2006,443
Sri Lanka,30,Logging,2007,318
Sri Lanka,30,Logging,2008,461
Sri Lanka,30,Logging,2009,683
Sri Lanka,30,Logging,2010,323
Sri Lanka,30,Logging,2011,390
Sri Lanka,30,Logging,2012,415
Sri Lanka,30,Logging,2013,318
Sri Lanka,30,Logging,2014,405
Sri Lanka,30,Logging,2015,277
Sri Lanka,30,Logging,2016,401
Sri Lanka,30,Logging,2017,360
Sri Lanka,30,Logging,2018,286
Sri Lanka,30,Logging,2019,150
Sri Lanka,30,Logging,2020,280
Sri Lanka,30,Logging,2021,293
Sri Lanka,30,Logging,2022,233
Sri Lanka,30,Logging,2023,145
Sri Lanka,30,Logging,2024,226
Sri Lanka,30,Other natural disturbances,2001,33
Sri Lanka,30,Other natural disturbances,2002,43
Sri Lanka,30,Other natural disturbances,2003,15
Sri Lanka,30,Other natural disturbances,2004,79
Sri Lanka,30,Other natural disturbances,2005,19
Sri Lanka,30,Other natural disturbances,2006,22
Sri Lanka,30,Other natural disturbances,2007,46
Sri Lanka,30,Other natural disturbances,2008,35
Sri Lanka,30,Other natural disturbances,2009,123
Sri Lanka,30,Other natural disturbances,2010,66
Sri Lanka,30,Other natural disturbances,2011,90
Sri Lanka,30,Other natural disturbances,2012,92
Sri Lanka,30,Other natural disturbances,2013,47
Sri Lanka,30,Other natural disturbances,2014,139
Sri Lanka,30,Other natural disturbances,2015,46
Sri Lanka,30,Other natural disturbances,2016,84
Sri Lanka,30,Other natural disturbances,2017,57
Sri Lanka,30,Other natural disturbances,2018,81
Sri Lanka,30,Other natural disturbances,2019,55
Sri Lanka,30,Other natural disturbances,2020,42
Sri Lanka,30,Other natural disturbances,2021,44
Sri Lanka,30,Other natural disturbances,2022,16
Sri Lanka,30,Other natural disturbances,2023,36
Sri Lanka,30,Other natural disturbances,2024,44
Sri Lanka,30,Permanent agriculture,2001,3255
Sri Lanka,30,Permanent agriculture,2002,2945
Sri Lanka,30,Permanent agriculture,2003,2832
Sri Lanka,30,Permanent agriculture,2004,4848
Sri Lanka,30,Permanent agriculture,2005,3745
Sri Lanka,30,Permanent agriculture,2006,6271
Sri Lanka,30,Permanent agriculture,2007,8989
Sri Lanka,30,Permanent agriculture,2008,5355
Sri Lanka,30,Permanent agriculture,2009,12339
Sri Lanka,30,Permanent agriculture,2010,6226
Sri Lanka,30,Permanent agriculture,2011,13320
Sri Lanka,30,Permanent agriculture,2012,13048
Sri Lanka,30,Permanent agriculture,2013,7009
Sri Lanka,30,Permanent agriculture,2014,11025
Sri Lanka,30,Permanent agriculture,2015,6552
Sri Lanka,30,Permanent agriculture,2016,15542
Sri Lanka,30,Permanent agriculture,2017,11020
Sri Lanka,30,Permanent agriculture,2018,11406
Sri Lanka,30,Permanent agriculture,2019,9179
Sri Lanka,30,Permanent agriculture,2020,10379
Sri Lanka,30,Permanent agriculture,2021,12369
Sri Lanka,30,Permanent agriculture,2022,7801
Sri Lanka,30,Permanent agriculture,2023,11180
Sri Lanka,30,Permanent agriculture,2024,11126
Sri Lanka,30,Settlements & Infrastructure,2001,167
Sri Lanka,30,Settlements & Infrastructure,2002,155
Sri Lanka,30,Settlements & Infrastructure,2003,123
Sri Lanka,30,Settlements & Infrastructure,2004,279
Sri Lanka,30,Settlements & Infrastructure,2005,399
Sri Lanka,30,Settlements & Infrastructure,2006,685
Sri Lanka,30,Settlements & Infrastructure,2007,552
Sri Lanka,30,Settlements & Infrastructure,2008,388
Sri Lanka,30,Settlements & Infrastructure,2009,537
Sri Lanka,30,Settlements & Infrastructure,2010,358
Sri Lanka,30,Settlements & Infrastructure,2011,604
Sri Lanka,30,Settlements & Infrastructure,2012,522
Sri Lanka,30,Settlements & Infrastructure,2013,316
Sri Lanka,30,Settlements & Infrastructure,2014,402
Sri Lanka,30,Settlements & Infrastructure,2015,206
Sri Lanka,30,Settlements & Infrastructure,2016,824
Sri Lanka,30,Settlements & Infrastructure,2017,710
Sri Lanka,30,Settlements & Infrastructure,2018,663
Sri Lanka,30,Settlements & Infrastructure,2019,342
Sri Lanka,30,Settlements & Infrastructure,2020,242
Sri Lanka,30,Settlements & Infrastructure,2021,375
Sri Lanka,30,Settlements & Infrastructure,2022,236
Sri Lanka,30,Settlements & Infrastructure,2023,183
Sri Lanka,30,Settlements & Infrastructure,2024,213
Sri Lanka,30,Shifting cultivation,2001,9
Sri Lanka,30,Shifting cultivation,2002,10
Sri Lanka,30,Shifting cultivation,2003,9
Sri Lanka,30,Shifting cultivation,2004,12
Sri Lanka,30,Shifting cultivation,2005,22
Sri Lanka,30,Shifting cultivation,2006,23
Sri Lanka,30,Shifting cultivation,2007,16
Sri Lanka,30,Shifting cultivation,2008,25
Sri Lanka,30,Shifting cultivation,2009,23
Sri Lanka,30,Shifting cultivation,2010,16
Sri Lanka,30,Shifting cultivation,2011,31
Sri Lanka,30,Shifting cultivation,2012,38
Sri Lanka,30,Shifting cultivation,2013,21
Sri Lanka,30,Shifting cultivation,2014,57
Sri Lanka,30,Shifting cultivation,2015,24
Sri Lanka,30,Shifting cultivation,2016,56
Sri Lanka,30,Shifting cultivation,2017,58
Sri Lanka,30,Shifting cultivation,2018,98
Sri Lanka,30,Shifting cultivation,2019,40
Sri Lanka,30,Shifting cultivation,2020,33
Sri Lanka,30,Shifting cultivation,2021,32
Sri Lanka,30,Shifting cultivation,2022,32
Sri Lanka,30,Shifting cultivation,2023,51
Sri Lanka,30,Shifting cultivation,2024,53
Sri Lanka,30,Wildfire,2001,0
Sri Lanka,30,Wildfire,2002,5
Sri Lanka,30,Wildfire,2003,0
Sri Lanka,30,Wildfire,2004,0
Sri Lanka,30,Wildfire,2005,0
Sri Lanka,30,Wildfire,2007,6
Sri Lanka,30,Wildfire,2008,9
Sri Lanka,30,Wildfire,2009,33
Sri Lanka,30,Wildfire,2010,0
Sri Lanka,30,Wildfire,2011,5
Sri Lanka,30,Wildfire,2012,10
Sri Lanka,30,Wildfire,2013,19
Sri Lanka,30,Wildfire,2014,48
Sri Lanka,30,Wildfire,2015,12
Sri Lanka,30,Wildfire,2016,11
Sri Lanka,30,Wildfire,2017,3
Sri Lanka,30,Wildfire,2018,14
Sri Lanka,30,Wildfire,2019,26
Sri Lanka,30,Wildfire,2020,0
Sri Lanka,30,Wildfire,2021,12
Sri Lanka,30,Wildfire,2022,10
Sri Lanka,30,Wildfire,2023,33
Sri Lanka,30,Wildfire,2024,14
Lithuania,30,Hard commodities,2001,1
Lithuania,30,Hard commodities,2002,3
Lithuania,30,Hard commodities,2003,4
Lithuania,30,Hard commodities,2004,5
Lithuania,30,Hard commodities,2005,29
Lithuania,30,Hard commodities,2006,18
Lithuania,30,Hard commodities,2007,30
Lithuania,30,Hard commodities,2008,51
Lithuania,30,Hard commodities,2009,31
Lithuania,30,Hard commodities,2010,36
Lithuania,30,Hard commodities,2011,25
Lithuania,30,Hard commodities,2012,21
Lithuania,30,Hard commodities,2013,9
Lithuania,30,Hard commodities,2014,28
Lithuania,30,Hard commodities,2015,27
Lithuania,30,Hard commodities,2016,24
Lithuania,30,Hard commodities,2017,65
Lithuania,30,Hard commodities,2018,55
Lithuania,30,Hard commodities,2019,41
Lithuania,30,Hard commodities,2020,50
Lithuania,30,Hard commodities,2021,55
Lithuania,30,Hard commodities,2022,20
Lithuania,30,Hard commodities,2023,105
Lithuania,30,Hard commodities,2024,30
Lithuania,30,Logging,2001,7865
Lithuania,30,Logging,2002,10241
Lithuania,30,Logging,2003,8865
Lithuania,30,Logging,2004,12940
Lithuania,30,Logging,2005,20149
Lithuania,30,Logging,2006,17153
Lithuania,30,Logging,2007,15806
Lithuania,30,Logging,2008,14986
Lithuania,30,Logging,2009,14273
Lithuania,30,Logging,2010,21426
Lithuania,30,Logging,2011,21529
Lithuania,30,Logging,2012,17416
Lithuania,30,Logging,2013,13794
Lithuania,30,Logging,2014,15680
Lithuania,30,Logging,2015,15627
Lithuania,30,Logging,2016,25243
Lithuania,30,Logging,2017,25478
Lithuania,30,Logging,2018,19558
Lithuania,30,Logging,2019,24302
Lithuania,30,Logging,2020,22747
Lithuania,30,Logging,2021,22440
Lithuania,30,Logging,2022,23559
Lithuania,30,Logging,2023,23876
Lithuania,30,Logging,2024,22105
Lithuania,30,Other natural disturbances,2001,2
Lithuania,30,Other natural disturbances,2002,4
Lithuania,30,Other natural disturbances,2003,3
Lithuania,30,Other natural disturbances,2004,11
Lithuania,30,Other natural disturbances,2005,19
Lithuania,30,Other natural disturbances,2006,7
Lithuania,30,Other natural disturbances,2007,4
Lithuania,30,Other natural disturbances,2008,8
Lithuania,30,Other natural disturbances,2009,4
Lithuania,30,Other natural disturbances,2010,6
Lithuania,30,Other natural disturbances,2011,13
Lithuania,30,Other natural disturbances,2012,5
Lithuania,30,Other natural disturbances,2013,33
Lithuania,30,Other natural disturbances,2014,9
Lithuania,30,Other natural disturbances,2015,3
Lithuania,30,Other natural disturbances,2016,10
Lithuania,30,Other natural disturbances,2017,15
Lithuania,30,Other natural disturbances,2018,3
Lithuania,30,Other natural disturbances,2019,55
Lithuania,30,Other natural disturbances,2020,12
Lithuania,30,Other natural disturbances,2021,0
Lithuania,30,Other natural disturbances,2022,2
Lithuania,30,Other natural disturbances,2023,306
Lithuania,30,Other natural disturbances,2024,0
Lithuania,30,Permanent agriculture,2001,42
Lithuania,30,Permanent agriculture,2002,46
Lithuania,30,Permanent agriculture,2003,3
Lithuania,30,Permanent agriculture,2004,72
Lithuania,30,Permanent agriculture,2005,58
Lithuania,30,Permanent agriculture,2006,25
Lithuania,30,Permanent agriculture,2007,64
Lithuania,30,Permanent agriculture,2008,27
Lithuania,30,Permanent agriculture,2009,19
Lithuania,30,Permanent agriculture,2010,53
Lithuania,30,Permanent agriculture,2011,47
Lithuania,30,Permanent agriculture,2012,22
Lithuania,30,Permanent agriculture,2013,37
Lithuania,30,Permanent agriculture,2014,126
Lithuania,30,Permanent agriculture,2015,51
Lithuania,30,Permanent agriculture,2016,75
Lithuania,30,Permanent agriculture,2017,61
Lithuania,30,Permanent agriculture,2018,39
Lithuania,30,Permanent agriculture,2019,48
Lithuania,30,Permanent agriculture,2020,41
Lithuania,30,Permanent agriculture,2021,40
Lithuania,30,Permanent agriculture,2022,51
Lithuania,30,Permanent agriculture,2023,255
Lithuania,30,Permanent agriculture,2024,60
Lithuania,30,Settlements & Infrastructure,2001,22
Lithuania,30,Settlements & Infrastructure,2002,13
Lithuania,30,Settlements & Infrastructure,2003,21
Lithuania,30,Settlements & Infrastructure,2004,24
Lithuania,30,Settlements & Infrastructure,2005,61
Lithuania,30,Settlements & Infrastructure,2006,85
Lithuania,30,Settlements & Infrastructure,2007,57
Lithuania,30,Settlements & Infrastructure,2008,76
Lithuania,30,Settlements & Infrastructure,2009,39
Lithuania,30,Settlements & Infrastructure,2010,61
Lithuania,30,Settlements & Infrastructure,2011,52
Lithuania,30,Settlements & Infrastructure,2012,62
Lithuania,30,Settlements & Infrastructure,2013,17
Lithuania,30,Settlements & Infrastructure,2014,71
Lithuania,30,Settlements & Infrastructure,2015,48
Lithuania,30,Settlements & Infrastructure,2016,90
Lithuania,30,Settlements & Infrastructure,2017,70
Lithuania,30,Settlements & Infrastructure,2018,56
Lithuania,30,Settlements & Infrastructure,2019,68
Lithuania,30,Settlements & Infrastructure,2020,72
Lithuania,30,Settlements & Infrastructure,2021,63
Lithuania,30,Settlements & Infrastructure,2022,53
Lithuania,30,Settlements & Infrastructure,2023,47
Lithuania,30,Settlements & Infrastructure,2024,82
Lithuania,30,Wildfire,2001,0
Lithuania,30,Wildfire,2002,2
Lithuania,30,Wildfire,2004,1
Lithuania,30,Wildfire,2005,1
Lithuania,30,Wildfire,2006,114
Lithuania,30,Wildfire,2007,33
Lithuania,30,Wildfire,2008,22
Lithuania,30,Wildfire,2009,0
Lithuania,30,Wildfire,2010,4
Lithuania,30,Wildfire,2011,19
Lithuania,30,Wildfire,2012,0
Lithuania,30,Wildfire,2013,2
Lithuania,30,Wildfire,2014,4
Lithuania,30,Wildfire,2015,1
Lithuania,30,Wildfire,2016,4
Lithuania,30,Wildfire,2017,14
Lithuania,30,Wildfire,2018,8
Lithuania,30,Wildfire,2019,12
Lithuania,30,Wildfire,2020,4
Lithuania,30,Wildfire,2021,0
Lithuania,30,Wildfire,2022,5
Lithuania,30,Wildfire,2023,133
Lithuania,30,Wildfire,2024,7
Luxembourg,30,Hard commodities,2002,0
Luxembourg,30,Hard commodities,2006,0
Luxembourg,30,Hard commodities,2007,1
Luxembourg,30,Hard commodities,2008,0
Luxembourg,30,Hard commodities,2009,2
Luxembourg,30,Hard commodities,2015,4
Luxembourg,30,Hard commodities,2016,0
Luxembourg,30,Hard commodities,2017,0
Luxembourg,30,Hard commodities,2019,1
Luxembourg,30,Hard commodities,2020,1
Luxembourg,30,Hard commodities,2021,1
Luxembourg,30,Hard commodities,2024,0
Luxembourg,30,Logging,2001,59
Luxembourg,30,Logging,2002,73
Luxembourg,30,Logging,2003,95
Luxembourg,30,Logging,2004,303
Luxembourg,30,Logging,2005,62
Luxembourg,30,Logging,2006,351
Luxembourg,30,Logging,2007,495
Luxembourg,30,Logging,2008,953
Luxembourg,30,Logging,2009,206
Luxembourg,30,Logging,2010,865
Luxembourg,30,Logging,2011,437
Luxembourg,30,Logging,2012,436
Luxembourg,30,Logging,2013,337
Luxembourg,30,Logging,2014,421
Luxembourg,30,Logging,2015,309
Luxembourg,30,Logging,2016,512
Luxembourg,30,Logging,2017,398
Luxembourg,30,Logging,2018,452
Luxembourg,30,Logging,2019,489
Luxembourg,30,Logging,2020,645
Luxembourg,30,Logging,2021,1035
Luxembourg,30,Logging,2022,314
Luxembourg,30,Logging,2023,903
Luxembourg,30,Logging,2024,577
Luxembourg,30,Permanent agriculture,2001,0
Luxembourg,30,Permanent agriculture,2002,0
Luxembourg,30,Permanent agriculture,2003,0
Luxembourg,30,Permanent agriculture,2004,0
Luxembourg,30,Permanent agriculture,2005,0
Luxembourg,30,Permanent agriculture,2006,2
Luxembourg,30,Permanent agriculture,2008,0
Luxembourg,30,Permanent agriculture,2009,1
Luxembourg,30,Permanent agriculture,2010,0
Luxembourg,30,Permanent agriculture,2011,3
Luxembourg,30,Permanent agriculture,2012,1
Luxembourg,30,Permanent agriculture,2013,5
Luxembourg,30,Permanent agriculture,2014,0
Luxembourg,30,Permanent agriculture,2015,0
Luxembourg,30,Permanent agriculture,2016,0
Luxembourg,30,Permanent agriculture,2017,0
Luxembourg,30,Permanent agriculture,2018,0
Luxembourg,30,Permanent agriculture,2019,0
Luxembourg,30,Permanent agriculture,2020,0
Luxembourg,30,Permanent agriculture,2021,0
Luxembourg,30,Permanent agriculture,2022,0
Luxembourg,30,Settlements & Infrastructure,2001,4
Luxembourg,30,Settlements & Infrastructure,2002,14
Luxembourg,30,Settlements & Infrastructure,2003,5
Luxembourg,30,Settlements & Infrastructure,2004,4
Luxembourg,30,Settlements & Infrastructure,2005,2
Luxembourg,30,Settlements & Infrastructure,2006,6
Luxembourg,30,Settlements & Infrastructure,2007,3
Luxembourg,30,Settlements & Infrastructure,2008,20
Luxembourg,30,Settlements & Infrastructure,2009,4
Luxembourg,30,Settlements & Infrastructure,2010,7
Luxembourg,30,Settlements & Infrastructure,2011,3
Luxembourg,30,Settlements & Infrastructure,2012,3
Luxembourg,30,Settlements & Infrastructure,2013,3
Luxembourg,30,Settlements & Infrastructure,2014,5
Luxembourg,30,Settlements & Infrastructure,2015,11
Luxembourg,30,Settlements & Infrastructure,2016,4
Luxembourg,30,Settlements & Infrastructure,2017,8
Luxembourg,30,Settlements & Infrastructure,2018,4
Luxembourg,30,Settlements & Infrastructure,2019,15
Luxembourg,30,Settlements & Infrastructure,2020,2
Luxembourg,30,Settlements & Infrastructure,2021,10
Luxembourg,30,Settlements & Infrastructure,2022,4
Luxembourg,30,Settlements & Infrastructure,2023,4
Luxembourg,30,Settlements & Infrastructure,2024,6
Latvia,30,Hard commodities,2001,9
Latvia,30,Hard commodities,2002,25
Latvia,30,Hard commodities,2003,5
Latvia,30,Hard commodities,2004,22
Latvia,30,Hard commodities,2005,47
Latvia,30,Hard commodities,2006,74
Latvia,30,Hard commodities,2007,55
Latvia,30,Hard commodities,2008,36
Latvia,30,Hard commodities,2009,30
Latvia,30,Hard commodities,2010,47
Latvia,30,Hard commodities,2011,45
Latvia,30,Hard commodities,2012,42
Latvia,30,Hard commodities,2013,21
Latvia,30,Hard commodities,2014,26
